datetime,generation_biomass,generation_fossil_brown_coal/lignite,generation_fossil_gas,generation_fossil_hard_coal,generation_fossil_oil,generation_hydro_pumped_storage_consumption,generation_hydro_run-of-river_and_poundage,generation_hydro_water_reservoir,generation_nuclear,generation_other,generation_other_renewable,generation_solar,generation_waste,generation_wind_onshore,total_load_actual,temp,temp_min,temp_max,pressure,humidity,wind_speed,wind_deg,rain_1h,clouds_all,is_rain
2018-07-20,9314.0,15512.0,121181.0,106600.0,7448.0,6074.0,26792.0,64570.0,144078.0,1446.0,2399.0,56506.0,7562.0,122316.0,755042.0,297.34075,296.4916666666667,298.2416666666667,1014.6666666666666,59.725,2.625,180.01666666666668,0.0225,21.55,0.058333333333333334
2018-07-21,9455.0,9659.0,120651.0,78340.0,5769.0,2557.0,26747.0,55673.0,147000.0,1334.0,2381.0,58838.0,8029.0,69765.0,661917.0,296.96189166666665,296.2550583333333,297.66339166666666,1014.2833333333333,61.94166666666667,2.4833333333333334,161.09166666666667,0.015000000000000001,20.783333333333335,0.03333333333333333
2018-07-22,9179.0,9863.0,113262.0,68943.0,5570.0,12470.0,25981.0,49031.0,152554.0,1333.0,2233.0,57245.0,7848.0,67965.0,600999.0,296.89624999999995,296.1,297.7583333333333,1014.9666666666667,63.708333333333336,2.425,142.01666666666668,0.02,32.108333333333334,0.05
2018-07-23,9360.0,10471.0,141942.0,112405.0,6762.0,723.0,26247.0,86624.0,158908.0,1505.0,2156.0,60223.0,7738.0,59912.0,738020.0,297.97071666666665,297.14188333333334,298.80854999999997,1015.525,61.775,2.225,148.425,0.02,6.483333333333333,0.06666666666666667
2018-07-24,9440.0,15067.0,164495.0,127847.0,7277.0,1395.0,25762.0,87752.0,157079.0,1517.0,2162.0,60249.0,7524.0,51212.0,764050.0,298.55368595041324,297.6761652892562,299.4364958677686,1014.0578512396694,63.14049586776859,2.8181818181818183,166.6694214876033,0.01487603305785124,12.669421487603305,0.008264462809917356
2018-07-25,9339.0,15659.0,156835.0,124261.0,7100.0,1656.0,25520.0,79299.0,143669.0,1510.0,2248.0,61952.0,7290.0,54262.0,753572.0,298.42521666666664,297.5238,299.3738,1014.7333333333333,59.35,2.283333333333333,145.80833333333334,0.0,19.2,0.0
2018-07-26,9452.0,15791.0,178316.0,123635.0,7487.0,1287.0,25243.0,75947.0,143653.0,1501.0,2387.0,58240.0,7330.0,47433.0,763744.0,298.63983333333334,297.825,299.475,1013.5166666666667,58.85,2.3916666666666666,179.35833333333332,0.0,21.833333333333332,0.0
2018-07-27,9415.0,15689.0,177186.0,105528.0,7525.0,1786.0,25107.0,74917.0,141490.0,1507.0,2511.0,61340.0,7335.0,71822.0,760387.0,298.7383884297521,297.7665702479339,299.7335123966942,1012.7438016528926,57.710743801652896,2.5950413223140494,181.71900826446281,0.0,16.024793388429753,0.0
2018-07-28,9691.0,15885.0,140034.0,66479.0,6723.0,658.0,22661.0,70232.0,133032.0,1339.0,2503.0,62952.0,7253.0,68304.0,681274.0,298.36499999999995,297.6666666666667,299.06666666666666,1013.5583333333333,59.025,2.75,154.43333333333334,0.005,15.75,0.016666666666666666
2018-07-29,9530.0,10755.0,115338.0,62847.0,6147.0,8013.0,22076.0,42949.0,139641.0,1277.0,2203.0,62259.0,7030.0,101326.0,620735.0,298.26958333333334,297.3666666666667,299.225,1014.8333333333334,61.416666666666664,2.675,172.68333333333334,0.0,17.358333333333334,0.0
2018-07-30,9301.0,10621.0,179065.0,97763.0,7379.0,1735.0,22590.0,54440.0,151646.0,1131.0,2343.0,62066.0,7560.0,78320.0,737906.0,298.78875,298.125,299.46666666666664,1016.0,59.483333333333334,2.1,151.94166666666666,0.0,11.4,0.0
2018-07-31,9494.0,10351.0,188440.0,119833.0,7512.0,1454.0,22586.0,53444.0,165183.0,1193.0,2399.0,61943.0,7689.0,59001.0,757112.0,298.9122131147541,298.10081967213114,299.71557377049174,1016.2540983606557,60.21311475409836,1.959016393442623,162.60655737704917,0.0,15.51639344262295,0.0
2018-08-01,6827.0,20598.0,214674.0,141780.0,7543.0,2642.0,30137.0,78564.0,145895.0,1226.0,1966.0,16898.0,8214.0,39194.0,782634.0,300.3831404958678,299.67066115702477,301.1252066115702,1016.4628099173553,55.13223140495868,1.9586776859504131,140.08264462809916,0.014876033057851238,18.56198347107438,0.049586776859504134
2018-08-02,9439.0,17882.0,198979.0,153019.0,7656.0,3394.0,24225.0,84817.0,170671.0,1515.0,2324.0,32557.0,7440.0,113442.0,840099.0,302.03932499999996,301.20074166666666,302.86740833333334,1016.7166666666667,47.53333333333333,2.35,132.775,0.0,9.316666666666666,0.0
2018-08-03,7918.0,379.0,107582.0,62034.0,8074.0,9858.0,36303.0,99829.0,145619.0,1369.0,2520.0,12705.0,7250.0,184702.0,758343.0,302.77809917355376,301.90206611570244,303.67066115702477,1017.0247933884298,49.22314049586777,2.0826446280991737,154.27272727272728,0.0,4.31404958677686,0.0
2018-08-04,5745.0,0.0,97133.0,30244.0,4739.0,54481.0,45468.0,102986.0,140108.0,299.0,2193.0,24578.0,7650.0,159807.0,592685.0,302.4712583333333,301.6390083333333,303.330675,1017.2,48.43333333333333,2.191666666666667,174.125,0.0,4.133333333333334,0.0
2018-08-05,8728.0,0.0,133049.0,57898.0,6910.0,1421.0,40535.0,105371.0,120987.0,1561.0,2605.0,38234.0,6916.0,80617.0,682696.0,302.4842,301.82394999999997,303.12395,1015.9666666666667,47.38333333333333,2.2916666666666665,165.20833333333334,0.0,4.666666666666667,0.0
2018-08-06,8726.0,9827.0,162183.0,91657.0,7659.0,4476.0,41925.0,70230.0,121259.0,1138.0,2599.0,22436.0,6089.0,65407.0,674131.0,302.1928,301.22696666666667,303.17696666666666,1014.2166666666667,49.733333333333334,2.191666666666667,149.49166666666667,0.0,6.933333333333334,0.0
2018-08-07,8751.0,10233.0,119348.0,64295.0,5381.0,7348.0,28626.0,41626.0,143555.0,1335.0,2285.0,60276.0,7607.0,83167.0,615886.0,301.43128541666664,300.8942854166666,301.97761875,1011.0833333333334,55.175,2.9166666666666665,208.20833333333334,0.014999999999999998,21.533333333333335,0.05
2018-08-08,8919.0,12137.0,163620.0,125950.0,7240.0,4553.0,22419.0,43296.0,166774.0,1415.0,2336.0,47718.0,7404.0,105128.0,767477.0,299.33941666666664,298.7083333333333,299.94166666666666,1013.0416666666666,58.016666666666666,2.691666666666667,152.21666666666667,0.0,22.216666666666665,0.0
2018-08-09,8918.0,18019.0,110262.0,109725.0,6334.0,2349.0,18615.0,42938.0,167501.0,1333.0,2410.0,19135.0,7723.0,71200.0,630722.0,297.9203225806451,297.2064516129032,298.6258064516129,1015.4596774193549,61.62096774193548,2.725806451612903,200.81451612903226,0.05806451612903226,27.056451612903224,0.0967741935483871
2018-08-10,9005.0,6460.0,168830.0,113954.0,7028.0,6582.0,13508.0,34961.0,169009.0,1377.0,2541.0,42860.0,7778.0,96228.0,663293.0,297.4405833333333,296.68333333333334,298.23333333333335,1021.0916666666667,56.7,3.1333333333333333,107.91666666666667,0.0,26.508333333333333,0.0
2018-08-11,8155.0,11399.0,186460.0,119551.0,6960.0,1473.0,28761.0,47895.0,137542.0,1377.0,2327.0,8771.0,7536.0,162023.0,738752.0,299.00897540983607,298.2134016393442,299.795368852459,1020.844262295082,60.32786885245902,2.3524590163934427,131.68852459016392,0.009836065573770491,18.15573770491803,0.01639344262295082
2018-08-12,8539.0,0.0,127955.0,85273.0,5553.0,18936.0,27154.0,30894.0,145037.0,1386.0,2224.0,17814.0,6764.0,153961.0,627518.0,299.9778333333333,299.275,300.6666666666667,1016.1416666666667,63.31666666666667,2.625,159.04166666666666,0.030000000000000002,13.883333333333333,0.03333333333333333
2018-08-13,8492.0,9969.0,169972.0,89095.0,7122.0,940.0,22162.0,34412.0,167016.0,1524.0,2332.0,54707.0,7563.0,72740.0,704681.0,298.71553719008267,298.14173553719,299.3318181818181,1014.1570247933885,61.01652892561984,3.049586776859504,196.49586776859505,0.017355371900826446,23.1900826446281,0.04132231404958678
2018-08-14,8702.0,7197.0,124091.0,75593.0,7548.0,4435.0,21413.0,34468.0,167327.0,1548.0,2338.0,58513.0,7249.0,140594.0,700310.0,297.87057851239666,297.22438016528923,298.5549586776859,1017.198347107438,62.95867768595041,2.256198347107438,133.0082644628099,0.014876033057851238,32.79338842975206,0.04132231404958678
2018-08-15,9140.0,0.0,109607.0,74321.0,6741.0,5865.0,20466.0,38602.0,166940.0,1389.0,2322.0,54848.0,7662.0,90241.0,626494.0,297.93125,297.325,298.5416666666667,1017.7666666666667,62.25,2.5166666666666666,141.20833333333334,0.0,24.466666666666665,0.0
2018-08-16,9266.0,0.0,160578.0,88704.0,7582.0,658.0,20679.0,45840.0,166781.0,1435.0,2214.0,43591.0,7322.0,81370.0,687445.0,297.8103278688525,297.22377049180324,298.42049180327865,1015.9918032786885,66.67213114754098,2.2704918032786887,175.90983606557376,0.039344262295081964,29.614754098360656,0.03278688524590164
2018-08-17,9501.0,0.0,113047.0,67103.0,7604.0,5605.0,20892.0,33748.0,167319.0,1526.0,2340.0,44844.0,7471.0,158927.0,673269.0,296.64472440944877,295.94527559055115,297.37047244094487,1017.6850393700787,66.80314960629921,2.2598425196850394,157.59055118110237,0.08976377952755905,28.771653543307085,0.11811023622047244
2018-08-18,9469.0,0.0,94870.0,48086.0,6094.0,8857.0,19454.0,37267.0,167407.0,1365.0,2317.0,46206.0,7504.0,167450.0,614768.0,296.589,295.96666666666664,297.225,1019.1833333333333,61.625,2.15,114.20833333333333,0.0125,24.708333333333332,0.025
2018-08-19,9115.0,0.0,92790.0,48676.0,5449.0,7145.0,18803.0,35715.0,167371.0,1355.0,2218.0,49248.0,7528.0,135205.0,585423.0,298.05224999999996,297.3333333333333,298.8,1019.625,58.041666666666664,2.0416666666666665,140.51666666666668,0.0,10.791666666666666,0.0
2018-08-20,8822.0,0.0,120134.0,85570.0,6496.0,4250.0,20971.0,70827.0,167192.0,1374.0,2186.0,50443.0,7152.0,130969.0,698080.0,298.7753333333333,298.03333333333336,299.55833333333334,1018.6666666666666,53.291666666666664,2.0833333333333335,143.575,0.0,6.5,0.0
2018-08-21,9166.0,0.0,185194.0,126671.0,7043.0,764.0,20035.0,62949.0,167331.0,1334.0,2212.0,51916.0,7101.0,83160.0,726227.0,299.0819583333333,298.346125,299.8044583333333,1015.7,52.8,2.183333333333333,150.0,0.0,9.916666666666666,0.0
2018-08-22,8784.0,1228.0,213755.0,147790.0,7090.0,0.0,20297.0,64035.0,167332.0,1386.0,2241.0,46322.0,6994.0,49711.0,736352.0,299.44556910569105,298.6143495934959,300.1265447154471,1015.30081300813,53.91056910569106,2.1219512195121952,164.0731707317073,0.04390243902439025,9.008130081300813,0.024390243902439025
2018-08-23,9079.0,7028.0,187487.0,138575.0,6953.0,0.0,19986.0,64220.0,167217.0,1433.0,2337.0,46043.0,7621.0,62496.0,735048.0,299.0707438016529,298.1665289256198,299.9764462809917,1016.9421487603306,55.62809917355372,1.8429752066115703,177.61157024793388,0.01487603305785124,19.71900826446281,0.008264462809917356
2018-08-24,9061.0,9961.0,130068.0,125693.0,7065.0,808.0,19367.0,45507.0,167355.0,1459.0,2457.0,49057.0,7526.0,111752.0,727744.0,298.44825000000003,297.7916666666667,299.1333333333333,1017.3333333333334,57.40833333333333,2.2083333333333335,170.54166666666666,0.02,19.091666666666665,0.06666666666666667
2018-08-25,8863.0,0.0,108515.0,85134.0,5806.0,2535.0,18075.0,28445.0,167383.0,1349.0,2449.0,49294.0,7591.0,108413.0,651863.0,297.3184166666667,296.625,298.06666666666666,1015.675,60.63333333333333,2.45,175.20833333333334,0.014999999999999998,22.8,0.05
2018-08-26,8257.0,0.0,107332.0,93824.0,5378.0,1743.0,17832.0,31886.0,167538.0,1358.0,2171.0,53777.0,7433.0,53297.0,603379.0,297.49091666666664,296.7583333333333,298.31666666666666,1015.175,56.375,2.058333333333333,121.50833333333334,0.0,21.208333333333332,0.0
2018-08-27,8078.0,13753.0,163668.0,126574.0,6857.0,1410.0,19136.0,72119.0,167156.0,1525.0,2092.0,41476.0,7204.0,69291.0,740641.0,298.6006611570248,297.76983471074374,299.4144628099173,1015.1487603305785,60.33884297520661,2.1404958677685952,134.9504132231405,0.012396694214876033,19.677685950413224,0.04132231404958678
2018-08-28,8198.0,16849.0,163470.0,124026.0,7348.0,3332.0,18855.0,62564.0,166978.0,1418.0,2140.0,43970.0,7397.0,122998.0,765134.0,299.13725,298.15833333333336,300.03333333333336,1015.4166666666666,63.68333333333333,2.5833333333333335,187.30833333333334,0.0,15.825,0.0
2018-08-29,8984.0,16753.0,186237.0,123862.0,7219.0,1253.0,18244.0,53566.0,167381.0,854.0,2293.0,47306.0,7656.0,78016.0,761265.0,297.8859166666667,297.0833333333333,298.775,1017.1333333333333,65.45833333333333,2.5083333333333333,159.54166666666666,0.0275,27.866666666666667,0.075
2018-08-30,9033.0,16871.0,180935.0,120164.0,7082.0,3437.0,18545.0,61780.0,167317.0,453.0,2384.0,47309.0,7423.0,91082.0,758981.0,297.79125,297.1333333333333,298.51666666666665,1018.975,62.90833333333333,2.1,138.88333333333333,0.007499999999999999,24.358333333333334,0.025
2018-08-31,9146.0,16763.0,150969.0,121604.0,7246.0,979.0,18342.0,46889.0,167261.0,498.0,2509.0,47104.0,7642.0,120195.0,749709.0,297.91693548387093,297.31935483870967,298.5774193548387,1018.2177419354839,64.51612903225806,2.0725806451612905,119.68548387096774,0.043548387096774194,23.016129032258064,0.06451612903225806
2018-09-01,6795.0,17569.0,165195.0,154050.0,8292.0,3774.0,28077.0,60292.0,145943.0,1267.0,2032.0,6549.0,7790.0,171554.0,817536.0,298.31733333333335,297.65833333333336,299.025,1017.95,60.65,1.9583333333333333,126.49166666666666,0.0225,18.641666666666666,0.075
2018-09-02,9099.0,18092.0,186381.0,159173.0,7787.0,2942.0,24985.0,63668.0,170689.0,1433.0,2282.0,21164.0,7589.0,131694.0,831508.0,298.8366875,298.0599375,299.6932708333333,1015.8416666666667,57.45,2.283333333333333,133.8,0.0,17.191666666666666,0.0
2018-09-03,8708.0,0.0,102605.0,40115.0,8031.0,20284.0,37962.0,79339.0,145700.0,1430.0,2524.0,15115.0,6882.0,260930.0,748844.0,297.51483333333334,296.84166666666664,298.15,1013.5583333333333,67.61666666666666,2.7083333333333335,150.49166666666667,0.04,29.266666666666666,0.1
2018-09-04,4985.0,0.0,120556.0,48464.0,6723.0,6831.0,45149.0,132063.0,121378.0,335.0,2252.0,25100.0,7657.0,141489.0,705356.0,296.48308333333335,295.85833333333335,297.10833333333335,1013.3333333333334,67.09166666666667,2.325,155.29166666666666,0.0325,25.783333333333335,0.10833333333333334
2018-09-05,7893.0,0.0,123982.0,64162.0,7351.0,3473.0,39660.0,78852.0,120802.0,1515.0,2671.0,32564.0,6459.0,126683.0,681674.0,295.97804878048777,295.15,296.8329268292683,1014.520325203252,70.4390243902439,2.2845528455284554,163.0731707317073,0.04878048780487805,30.577235772357724,0.10569105691056911
2018-09-06,8594.0,9617.0,136899.0,53541.0,6175.0,9203.0,42372.0,69211.0,121342.0,1247.0,2491.0,23691.0,5905.0,85277.0,603688.0,295.5256,294.774,296.254,1014.424,69.72,2.224,147.952,0.0912,33.896,0.104
2018-09-07,8677.0,13924.0,151395.0,93469.0,6923.0,1454.0,29741.0,70720.0,143650.0,1381.0,2210.0,62032.0,7447.0,102165.0,755770.0,295.16229508196716,294.4040983606557,295.92868852459014,1015.8770491803278,69.21311475409836,2.1475409836065573,132.86065573770492,0.05901639344262295,30.024590163934427,0.11475409836065574
2018-09-08,8439.0,11882.0,130512.0,100758.0,7324.0,6223.0,22008.0,40342.0,166865.0,1381.0,2443.0,55473.0,7408.0,127574.0,743075.0,294.6628503937008,293.65253543307085,295.6682834645669,1017.4015748031496,73.74015748031496,1.889763779527559,162.90551181102362,0.09921259842519685,27.669291338582678,0.11023622047244094
2018-09-09,8687.0,17790.0,110125.0,110275.0,5696.0,5029.0,18839.0,33259.0,167424.0,1349.0,2304.0,26263.0,7849.0,36557.0,581939.0,295.54636363636365,294.71198347107435,296.4971074380165,1019.2479338842975,72.64462809917356,1.9338842975206612,148.45454545454547,0.01983471074380165,24.00826446280992,0.05785123966942149
2018-09-10,8850.0,17811.0,178876.0,125438.0,7737.0,1561.0,13106.0,35892.0,168835.0,1465.0,2579.0,33437.0,7788.0,78080.0,670406.0,296.0448333333333,295.2583333333333,296.90833333333336,1022.0583333333333,66.55833333333334,2.2,113.175,0.04,24.433333333333334,0.06666666666666667
2018-09-11,7930.0,11493.0,130180.0,77111.0,7261.0,5898.0,29541.0,47976.0,133978.0,1383.0,2300.0,22421.0,7219.0,268982.0,726180.0,296.38916666666665,295.7,297.075,1022.4416666666667,67.1,2.3333333333333335,148.4,0.0025,9.466666666666667,0.008333333333333333
2018-09-12,8463.0,0.0,134615.0,80131.0,5172.0,12078.0,26101.0,33012.0,145148.0,1384.0,2094.0,23455.0,6284.0,147907.0,610107.0,296.63341463414633,295.87357723577236,297.4914634146341,1021.4715447154472,70.89430894308943,1.8617886178861789,151.1382113821138,0.03902439024390244,25.284552845528456,0.04065040650406504
2018-09-13,8409.0,12018.0,170801.0,138245.0,7439.0,0.0,17245.0,77625.0,167167.0,1331.0,2528.0,42789.0,7662.0,63026.0,741323.0,296.7429166666667,296.0,297.56666666666666,1019.6083333333333,69.91666666666667,1.9166666666666667,169.0,0.007499999999999999,25.441666666666666,0.025
2018-09-14,8112.0,11930.0,167776.0,136641.0,7902.0,631.0,17203.0,60652.0,167404.0,1430.0,2538.0,29143.0,7551.0,76114.0,735393.0,296.30041666666665,295.46666666666664,297.175,1018.8916666666667,69.95,2.058333333333333,137.49166666666667,0.015000000000000001,23.566666666666666,0.016666666666666666
2018-09-15,8250.0,8476.0,130178.0,127339.0,6653.0,2983.0,16121.0,40418.0,167644.0,1467.0,2296.0,31381.0,7722.0,59648.0,642421.0,296.01252032520324,295.2231707317073,296.8491869918699,1019.8536585365854,69.5040650406504,1.8699186991869918,125.0650406504065,0.05365853658536585,27.10569105691057,0.07317073170731707
2018-09-16,8566.0,11660.0,108272.0,126230.0,5914.0,8132.0,16459.0,33642.0,167636.0,1497.0,2096.0,44612.0,7834.0,36580.0,594731.0,296.09418032786886,295.4040983606557,296.7975409836065,1020.1639344262295,72.76229508196721,1.8114754098360655,134.90983606557376,0.03442622950819672,14.87704918032787,0.03278688524590164
2018-09-17,8758.0,13341.0,164271.0,129674.0,7493.0,5985.0,17256.0,38807.0,167441.0,1441.0,2163.0,32051.0,7682.0,94679.0,718077.0,297.23090163934427,296.3385245901639,298.1745901639344,1017.5491803278688,68.97540983606558,2.0901639344262297,152.63114754098362,0.09098360655737704,19.049180327868854,0.04918032786885246
2018-09-18,9064.0,18037.0,183166.0,138731.0,7815.0,421.0,17446.0,51971.0,166139.0,1461.0,2479.0,38067.0,7459.0,29437.0,733343.0,295.8564227642276,295.1662601626016,296.50772357723577,1016.6747967479674,76.1951219512195,1.7723577235772359,159.34146341463415,0.04878048780487805,33.951219512195124,0.10569105691056911
2018-09-19,9118.0,17692.0,172073.0,143865.0,7799.0,2061.0,18613.0,75451.0,167560.0,1513.0,2666.0,42435.0,7675.0,17162.0,740513.0,296.7774166666667,295.975,297.53333333333336,1019.775,72.89166666666667,1.5416666666666667,130.33333333333334,0.0,24.391666666666666,0.0
2018-09-20,9057.0,17691.0,167016.0,140503.0,7742.0,1617.0,17097.0,74194.0,167561.0,1493.0,2683.0,42525.0,7409.0,43936.0,745859.0,297.60025,296.825,298.3833333333333,1019.2916666666666,67.64166666666667,2.066666666666667,167.425,0.005,14.325,0.016666666666666666
2018-09-21,9324.0,17616.0,144867.0,132297.0,7884.0,1785.0,17049.0,66286.0,167563.0,1471.0,2664.0,44993.0,7637.0,51715.0,741916.0,296.937868852459,296.3139344262295,297.6090163934426,1018.4098360655738,66.89344262295081,1.9672131147540983,180.4672131147541,0.0,13.524590163934427,0.0
2018-09-22,9529.0,17609.0,143793.0,118736.0,6046.0,1631.0,15887.0,41184.0,167550.0,1385.0,2539.0,46534.0,7702.0,40145.0,664634.0,298.11449999999996,297.3333333333333,298.975,1021.4833333333333,60.975,1.7916666666666667,151.95833333333334,0.005,7.483333333333333,0.016666666666666666
2018-09-23,9277.0,16685.0,114965.0,107035.0,5787.0,4037.0,15612.0,32345.0,167551.0,1382.0,2369.0,48112.0,7685.0,64228.0,616763.0,298.09566666666666,297.225,298.9916666666667,1022.15,60.55,1.7166666666666666,165.575,0.0,6.975,0.0
2018-09-24,8565.0,16991.0,122936.0,110694.0,7252.0,8376.0,15315.0,45189.0,167448.0,1481.0,2260.0,47939.0,7664.0,200710.0,730619.0,297.00967479674796,296.44268292682926,297.6134146341463,1022.69918699187,62.577235772357724,2.105691056910569,160.59349593495935,0.04878048780487805,24.4390243902439,0.07317073170731707
2018-09-25,9062.0,17287.0,110813.0,116387.0,7845.0,5913.0,15943.0,47502.0,167848.0,1386.0,2285.0,44350.0,7648.0,160114.0,738342.0,294.83175,294.15,295.575,1023.6666666666666,57.69166666666667,2.2583333333333333,116.8,0.0025,22.233333333333334,0.008333333333333333
2018-09-26,9008.0,17651.0,125642.0,115251.0,7860.0,3776.0,15819.0,40004.0,167674.0,1415.0,2409.0,30090.0,6885.0,161957.0,731314.0,295.6765833333333,294.675,296.6,1026.3583333333333,63.291666666666664,3.075,104.475,0.022500000000000003,34.983333333333334,0.041666666666666664
2018-09-27,9187.0,17915.0,148271.0,124787.0,7608.0,1704.0,15648.0,58888.0,167875.0,1397.0,2529.0,40876.0,6725.0,80774.0,722023.0,295.44575,294.4583333333333,296.5416666666667,1026.75,62.575,2.35,117.55,0.0025,14.583333333333334,0.008333333333333333
2018-09-28,8395.0,17441.0,153919.0,128167.0,7648.0,846.0,15858.0,48201.0,168014.0,1403.0,2609.0,44878.0,7304.0,63102.0,713926.0,294.7174833333333,293.94156666666663,295.5999,1020.7,65.0,1.75,168.15833333333333,0.0,8.6,0.0
2018-09-29,8389.0,17091.0,108247.0,116032.0,6372.0,1392.0,14344.0,27229.0,167987.0,1410.0,2501.0,47418.0,7841.0,83615.0,631645.0,294.4216666666667,293.725,295.25,1017.1333333333333,60.85,1.75,162.725,0.005,6.583333333333333,0.016666666666666666
2018-09-30,8747.0,16567.0,97958.0,91432.0,5687.0,998.0,14191.0,28488.0,168023.0,1413.0,2344.0,42213.0,7458.0,65678.0,580541.0,293.89328125,292.9625,294.9546875,1017.6484375,64.1640625,1.984375,194.6171875,0.01640625,13.3046875,0.0546875
2018-10-01,6560.0,13438.0,123893.0,130047.0,8136.0,11158.0,27706.0,41808.0,145916.0,1264.0,2242.0,10392.0,7477.0,244879.0,800061.0,293.63291666666663,292.9583333333333,294.4,1019.3583333333333,55.1,2.2416666666666667,150.21666666666667,0.0,21.0,0.0
2018-10-02,9157.0,9949.0,113547.0,99177.0,6258.0,13726.0,24416.0,46014.0,170693.0,1307.0,2303.0,29021.0,7197.0,191860.0,737029.0,291.714,290.80833333333334,292.7416666666667,1021.6916666666667,47.88333333333333,2.283333333333333,124.80833333333334,0.0,7.833333333333333,0.0
2018-10-03,7059.0,0.0,83650.0,25436.0,5701.0,43372.0,43602.0,97292.0,145154.0,1269.0,2214.0,16076.0,7128.0,296541.0,661077.0,292.31566666666663,291.5833333333333,293.125,1022.6166666666667,51.34166666666667,1.85,134.74166666666667,0.0,0.8333333333333334,0.0
2018-10-04,4756.0,0.0,112940.0,52219.0,7327.0,18096.0,45570.0,140483.0,121418.0,299.0,2265.0,10202.0,7946.0,209003.0,747212.0,292.7181967213114,291.8385245901639,293.633606557377,1019.9508196721312,57.51639344262295,1.7377049180327868,152.55737704918033,0.0,1.8360655737704918,0.0
2018-10-05,7563.0,0.0,126924.0,61127.0,7613.0,7029.0,38780.0,77913.0,120755.0,1504.0,2540.0,38590.0,5708.0,155434.0,679572.0,292.97025,291.9583333333333,294.09166666666664,1017.2,58.96666666666667,1.8916666666666666,162.1,0.0,7.533333333333333,0.0
2018-10-06,8416.0,9988.0,137476.0,30688.0,5675.0,13010.0,42244.0,77840.0,121342.0,1253.0,2465.0,28633.0,5723.0,52802.0,556409.0,292.4815,291.56666666666666,293.44166666666666,1015.625,64.10833333333333,2.2416666666666667,172.50833333333333,0.005,12.608333333333333,0.016666666666666666
2018-10-07,8630.0,15164.0,145080.0,115500.0,7596.0,518.0,29146.0,81870.0,143718.0,1348.0,2242.0,60506.0,7116.0,92194.0,775089.0,291.13409448818896,290.32322834645663,292.0161417322834,1016.5275590551181,63.48031496062992,2.7086614173228347,195.93700787401573,0.0732283464566929,30.79527559055118,0.18110236220472442
2018-10-08,8000.0,12146.0,143803.0,96742.0,7760.0,9723.0,23049.0,29468.0,167369.0,1400.0,2428.0,55962.0,7745.0,102478.0,718864.0,289.46871999999996,288.742,290.302,1017.0,67.368,2.128,155.76,0.0528,31.912,0.128
2018-10-09,8690.0,17857.0,148015.0,110501.0,7051.0,4138.0,19180.0,48430.0,167042.0,1353.0,2430.0,42797.0,7514.0,66284.0,683017.0,289.4762015503876,288.6771317829457,290.38255813953486,1013.1782945736434,72.32558139534883,2.3333333333333335,136.50387596899225,0.10930232558139534,34.82945736434109,0.15503875968992248
2018-10-10,8561.0,17781.0,157277.0,122616.0,7652.0,1496.0,13380.0,36551.0,168514.0,1388.0,2560.0,22325.0,7673.0,114882.0,682834.0,291.2075,290.2306451612903,292.22258064516126,1008.7258064516129,75.74193548387096,2.3306451612903225,138.9758064516129,0.0967741935483871,45.975806451612904,0.11290322580645161
2018-10-11,7776.0,399.0,105198.0,36473.0,5488.0,19954.0,32520.0,43790.0,114628.0,1223.0,2309.0,8545.0,7222.0,283674.0,650937.0,292.1728,290.966,293.334,1012.096,77.552,2.568,194.2,0.09359999999999999,31.328,0.128
2018-10-12,8409.0,10847.0,188602.0,106800.0,6335.0,4637.0,26155.0,45168.0,145159.0,1487.0,2120.0,22622.0,6326.0,98840.0,731654.0,294.08870967741933,293.1554032258064,295.058629032258,1019.8870967741935,74.60483870967742,2.064516129032258,173.45967741935485,0.014516129032258065,28.322580645161292,0.008064516129032258
2018-10-13,7421.0,15142.0,104245.0,67779.0,6134.0,23645.0,12889.0,23453.0,167825.0,1359.0,2224.0,36138.0,7523.0,162934.0,589731.0,294.2920833333333,293.175,295.6,1017.2083333333334,71.50833333333334,2.058333333333333,153.475,0.0025,29.683333333333334,0.008333333333333333
2018-10-14,7210.0,11422.0,97284.0,49956.0,5956.0,52226.0,15249.0,28123.0,167975.0,1399.0,2340.0,16089.0,7551.0,206635.0,561469.0,291.66073170731704,290.99552845528456,292.3613821138211,1009.5365853658536,78.02439024390245,4.048780487804878,192.03252032520325,0.17073170731707318,48.40650406504065,0.17073170731707318
2018-10-15,7440.0,15068.0,168919.0,101218.0,7246.0,17477.0,17463.0,42022.0,169158.0,1475.0,2203.0,15307.0,7604.0,147633.0,660241.0,288.84975609756094,288.0524390243902,289.75975609756097,1008.959349593496,72.63414634146342,3.203252032520325,183.04065040650406,0.14146341463414633,33.170731707317074,0.11382113821138211
2018-10-16,7303.0,13699.0,229350.0,130036.0,7790.0,0.0,17314.0,73694.0,169239.0,1473.0,2462.0,25016.0,7730.0,19489.0,680738.0,289.5483333333333,288.71666666666664,290.5083333333333,1014.4333333333333,76.24166666666666,1.55,143.08333333333334,0.02,31.491666666666667,0.06666666666666667
2018-10-17,6777.0,13766.0,205475.0,134637.0,7769.0,0.0,16238.0,72817.0,169213.0,1508.0,2540.0,39002.0,7415.0,17251.0,687593.0,290.2445833333333,289.4,291.19166666666666,1015.9333333333333,73.93333333333334,1.95,136.16666666666666,0.0175,19.675,0.041666666666666664
